name,date,content,share,retweet,like
PoulomiMSaha,01/19/2022,"EC has “advised” #SamajwadiParty to be careful after having issued it a notice earlier for violating #COVID protocols at its party office in Lucknow on 14 Jan. 

While SP had denied any violation, it said candidate interviews are on & they’ve got more than 4000 applications!",2,6,29
DrLahariya,01/19/2022,"In #COVID-19 #Pandemic

#Vaccines are aimed 
to protect the most vulnerable. 

Now, 
#testing strategy has also been calibrated 
to protect the most vulnerable. 

In months ahead, 
the #masks mandate 
would also has to be implemented 
to protect the most vulnerable. 

#Omicron",2,5,18
Minuteman04,01/19/2022,"By clapping at the news that General Milley has #COVID, Laura Ingraham makes a strong move to be the most despicable host on Fox News. Tough competition there, but she works it.",10,20,62
alertnest1,01/19/2022,"By conflating, ie combining, the first 18 months of #covid stats with recent #omicron stats, a very confused picture has emerged. 

#Omicron should be viewed as something different. #Covid21 if you will.

/4",1,1,1
GeeGeeAkili,01/16/2022,"Besides faculty & staff stricken down with #Covid, schools have to close, BY LAW if the student attendance numbers drop below 85%. All you 
@officialOKGOP
 griping about teachers need to check yourselves. You're in charge. Don't like the school closings? Change your damn law. 1/2",3,21,82
Shaji4Football,01/16/2022,"The growing number of #covid + cases is disrupting the league but above all, it is likely to impact the mental health of players.

I personally think it would be best to postpone the league for few weeks.

It would greatly help everyone. It is a tough situation for organiser.",2,1,35
MOrtabasi,01/16/2022,Boy 1’s girlfriend (in Vancouver) was just diagnosed with #covid. Triple vaxxed but has COPD. She’s okay so far but coughed up blood. Sigh,4,1,20
drkylieharris,01/16/2022,"How much time do you spend thinking about fucking Covid? Wouldn’t it be nice to have that time back?  #ZeroCOVID #auspol #Covid 
@YouAreLobbyLud",4,11,148
CharlieSansom,01/16/2022,"Even with the talk about getting rid of all #COVID restrictions in England, it will look to many, myself included, as a cynical ploy to win back some hearts and minds in the build-up to the local elections in May.",2,1,8
johnstephen114,01/16/2022,"Oliver Dowden & his Tory mates love talking about the vaccine roll out at every opportunity, but they want us to forget the UK has one of the world’s worst #covid death rates. We won’t. #SundayMorning #marr",1,2,13
muzzlefreemadam,01/16/2022,"I was just talking to our teens about everything that is going on, esp how govts of all persuasions are now using #covid as some type of game. By ditching the processes of TTIQ which worked for 2 yrs to protect us & more importantly, our feelings of hope, they are sacrificing us.",2,1,2
Kali_Ghata,01/16/2022,#Karachi #Covid19 positivity rate hits 40% ! All time high :( #CoronaVirusPakistan #Covid #CoronaVirus,1,7,3
SardoHorn,01/16/2022,"We aren't going to get out of #COVID any time soon; and it will be a long time before schools and other public buildings are made ""safe"" with ventilation and filtration. 

The evidence is mounting of the long term damage #COVID19 can do to health.",3,18,36
patricia_devon,01/16/2022,"#Covid positive cases are now being under reported. No need for PCR test, LFT not being reported all so #BorisJohnson can lift restrictions to appease his MPS. Please keep protecting yourselves and the children, this is not over just because #BorisJohnson is fiddling the figures.",16,105,204
harish_sara,01/16/2022,"Hi Friends, I am suffering with fever 102, cough and sore throat infection. 
Just visited hospital, Doctor prescripted few medication.Isolated myself at home.
Tomorrow will have #covid test.
Hope for -ve...
I request each & everyone 
Please take care of yourself and #StaySafe",2,3,3
SkyNews,01/16/2022,"Has the time come for us to learn to live with #COVID?

With talks of ending repeat mass vaccination, abandoning free rapid testing and reducing self-isolation times, 
@SkyNewsThomas
 explores what life might look like in the UK if we learn to co-exist with coronavirus",,,
RebelHQ,01/16/2022,"Covid cases in the UK have fallen from 250k to 81k in 10 days & in that time 
@BBCNews
  has prioritised some Tennis Player's woes the other side of the world as main story. Imagine if cases rose 200%,the BBC doom factory would have been at full tilt. #BBC #COVID #OmicronVarient",6,3,63
AngryGoddessx2,01/16/2022,"OK #Djokovich over  now focus people, 
@ScottMorrisonMP
 absolute clusterf*ck of #Omicron #Covid #RATs #FoodSupply #deaths #agedcare  #auspol",1,9,25
neilhud69,01/16/2022,"Who knew actions have consequences...
#NovakDjokovic didn't isolate when he had #COVID and lied on his visa. 
In a world where the rich and influential live within different rules, its refreshing to see #Australia do the right thing",2,2,20
winsordobbin,01/16/2022,"Rubbery figures! Gibbering health minister 
@jeremyrockliff
 says #Covid positive numbers are down. That is only because very few people can access tests - particularly in regional areas. Thanks @GutweinTeam and 
@TasLiberal
 #politas 
@CassyOConnorMP",1,2,8
ShayneNeumannMP,01/16/2022,"Now based on the arguments successfully put by the Morrison Govt in #Djokovich in Court, lets see if any action will be taken against some of its own Senators and MPs for peddling #antivaxx nonsense. #COVID",36,194,763
pollypolitics99,01/16/2022,"Looks like I’ve got covid - I have been so incredibly careful, have been at home except fast trips in N95 to one shop. I caught up with mates who had all had covid at Christmas this week in a private home. If I can catch it, anyone can. I’m triple vaxxed. #Covid #COVID19nsw",3,2,15
GogartyKay,01/16/2022,"To my followers: I, my husband, and our youngest son have tested positive for #Covid. All three of us were vaxxed/boosted. We got it from our son’s girlfriend, an anti-vaxxer. We 3 just feel achy/tired. His girlfriend is in the hospital w/104 Temp, no breathing issues. #GetVaxxed",1,4,14
DDNewslive,01/16/2022,"India completes one year of #vaccination drive against #COVID-19. India's vaccination drive is the fastest and most successful vaccination drive ever. 

#1YearOfVaccineDrive",8,43,251
creaturegrannie,01/16/2022,"Hey! Let’s implement a 1% Covid Tax that applies to everyone. Then, everyone who’s vaccinated gets a 2% tax credit. How to tax the unvaccinated without a Charter Challenge… #COVID #abhealth #abpoli #AbLeg #COVID19AB #jkenney #unvaxtax #VaccinesWork",5,22,83
mcgarrityfamily,01/16/2022,"Boston Public Schools have a mandate that windows be kept open 4 inches to reduce risk of #Covid transmission.

Our society has lost its mind.  

#HomeSchool your kids.",1,1,16
fiesty_democrat,01/16/2022,"Please answer the following question: What else could/should 
@POTUS
 have done/be doing for #Covid response?  He has begged the #antivaxxers to change their minds; provided vaccines everywhere and testing…",1,1,6
kathy2trips,01/16/2022,President Trump just said he does NOT approve of government for ing the #COVID vaccine on children. #TrumpRally #ArizonaRally,1,3,8
ClaudeDancer,01/16/2022,#covid...How would you like to go to work at the hospital or outpatient unit to help people who refuse to get the vaccine and who have an attitude? These people who have families they want to protect are heroic. Yes they are heroic.,4,17,64
Aaron_Derfel,01/16/2022,Hi everyone: I will be posting in the coming minutes a 29-tweet Twitter thread — complete with new charts — about Quebec's latest #COVID death wave. Thanks for your patience.,15,44,435
GeorginaDowns43,01/16/2022,"So BBC reporter just pointed out yet again that there are high levels of vaccination in Australia+then without pausing for breath said there are currently high levels of #covid  Yes because for umpteenth time the jabs do NOT stop people getting+transmitting #covid 
@DjokerNole",1,1,6
FromExes,01/16/2022,"Sadly, we lost another friend to #Covid .. when the f*ck will this end!!",4,2,15
Jasonphilp,01/16/2022,"Considering non of the vaccines available prevent the spread of the omicron variant, and all American Truckers have health insurance through their employer, what is to be gained by blocking them at the border? 
@justintrudeau
 #covid #cdnpoli #supplychain #nonsensical",3,1,3
,,,,,
jenhonen,01/15/2022,Covid will always be here. Always. Just like influenza. Do people who agree with wearing masks now want to wear masks always?  I think they do!! I think they WANT to wear masks always! #covid #masks #flu #virus,5,1,4
chefgeoffs,01/15/2022,Gonna be a Sisyphean effort for DC restaurants this weekend.  Let's fast forward to spring!!#snowstorm #covid #vaxmandate #DryJanuary,2,2,20
awakeningMan,01/15/2022,Oil of oregano gel caps  colloidal silver  in the nose also I use povidone iodine mixed with sterile saline I put in nose with a q tip   Vitamin D 3 and liquid c supplement I’ve also been drinking elderberry tea with raw honey and aqua vitea cold kombucha with elderberry #covid,5,2,15
Stabby__Mcgee,01/15/2022,"Just a quick reminder, if you truly believe that businesses care about people; my brother tested positive for #COVID and HR 
@Petco
 told him he needed to come in to work.",1,1,2
Isa1997_,01/15/2022,"Never have I ever booked so many hospital/doctor appointments  #Moderna #COVID #Myocarditis #Covid19UK #Cardiology #Cardiologist 
@theysayitsrare",6,28,98
hangnatok,01/15/2022,"Our Transition House in Nain needs access to rabid tests to keep #COVID out of our Safe House. 
@LelaEvansNL
  
@FureyAndrew
 
@PeterCBC
 How can we get our hands on some?",4,6,11
frostnhstaterep,01/15/2022,"28 new #COVID deaths were reported, along with 2,177 new positive test results for COVID-19 for Thursday. 
Good Lord.   
#NHPolitics",5,11,17
mariekierans,01/15/2022,"This day last week I ended up in my local #LourdesHospital after suddenly taking ill & despite the pressures staff are under due to #covid I could not fault the level of care and kindness.  Thanks to all staff for looking after me so well during my 5 night stay. 
@NursingOlol",3,2,73
EbonyJHilton_MD,01/15/2022,"Facts:
#WhiteAmericans have a greater risk for #AlcoholUseDisorders
-But-
#LiquorStores are disproportionately located in #BlackNeighborhoods

-Meanwhile-
#BlackAmericans have a greater risk of #Dying from #COVID
-But-
#Hospitals are 2x more likely in #WhiteNeighborhoods",2,22,55
j9weisman,01/15/2022,"Good to know: Starting tomorrow, health insurers must pay for your at-home #COVID-19 home test kits. All 
@BCBSRI
 plans except Medicare fully cover the home test kits without a prescription, and each person on the plan is covered for up to 8 home test kits every 30 days.",2,1,8
